,index_code,index_name,con_code,con_name
2295,801003.SI,申万A股,002289.SZ,宇顺电子
2296,801003.SI,申万A股,601633.SH,长城汽车
2297,801003.SI,申万A股,002448.SZ,中原内配
2298,801003.SI,申万A股,002221.SZ,东华能源
2299,801003.SI,申万A股,601375.SH,中原证券
2300,801003.SI,申万A股,002282.SZ,博深股份
2301,801003.SI,申万A股,002252.SZ,上海莱士
2302,801003.SI,申万A股,002396.SZ,星网锐捷
2303,801003.SI,申万A股,002273.SZ,水晶光电
2304,801003.SI,申万A股,002266.SZ,浙富控股
2305,801003.SI,申万A股,603323.SH,苏农银行
2306,801003.SI,申万A股,002237.SZ,恒邦股份
2307,801831.SI,高市净率指数(申万),300285.SZ,国瓷材料
2308,801831.SI,高市净率指数(申万),300474.SZ,景嘉微
2309,801831.SI,高市净率指数(申万),300526.SZ,中潜股份
2310,801831.SI,高市净率指数(申万),300530.SZ,*ST达志
2311,801841.SI,高价股指数(申万),300763.SZ,锦浪科技
2312,801841.SI,高价股指数(申万),300767.SZ,震安科技
2313,801841.SI,高价股指数(申万),300769.SZ,德方纳米
2314,801841.SI,高价股指数(申万),300770.SZ,新媒股份
2315,801841.SI,高价股指数(申万),300776.SZ,帝尔激光
2316,801843.SI,低价股指数(申万),600225.SH,*ST松江
2317,801843.SI,低价股指数(申万),600311.SH,ST荣华
2318,801842.SI,中价股指数(申万),600958.SH,东方证券
2319,801270.SI,申万投资,600449.SH,宁夏建材
2320,801270.SI,申万投资,000731.SZ,四川美丰
2321,801270.SI,申万投资,000708.SZ,中信特钢
2322,801270.SI,申万投资,000683.SZ,远兴能源
2323,801270.SI,申万投资,000635.SZ,英力特
2324,801270.SI,申万投资,002088.SZ,鲁阳节能
2325,801270.SI,申万投资,002080.SZ,中材科技
2326,801270.SI,申万投资,002066.SZ,瑞泰科技
2327,801270.SI,申万投资,002054.SZ,德美化工
2328,801270.SI,申万投资,600425.SH,青松建化
2329,801270.SI,申万投资,600490.SH,鹏欣资源
2330,801280.SI,申万服务,603706.SH,东方环宇
2331,801280.SI,申万服务,603693.SH,江苏新能
2332,802600.SI,装备制造,603788.SH,宁波高发
2333,802600.SI,装备制造,300505.SZ,川金诺
2334,802600.SI,装备制造,002757.SZ,南兴股份
2335,801280.SI,申万服务,002936.SZ,郑州银行
2336,801280.SI,申万服务,601577.SH,长沙银行
2337,801280.SI,申万服务,601860.SH,紫金银行
2338,801280.SI,申万服务,002939.SZ,长城证券
2339,801280.SI,申万服务,002945.SZ,华林证券
2340,802600.SI,装备制造,002748.SZ,世龙实业
2341,801280.SI,申万服务,600185.SH,格力地产
2342,802600.SI,装备制造,300396.SZ,迪瑞医疗
2343,801280.SI,申万服务,600053.SH,九鼎投资
2344,802600.SI,装备制造,603023.SH,威帝股份
2345,802600.SI,装备制造,603088.SH,宁波精达
2346,801280.SI,申万服务,000905.SZ,厦门港务
2347,801280.SI,申万服务,000886.SZ,海南高速
2348,801280.SI,申万服务,000755.SZ,山西路桥
2349,801280.SI,申万服务,600477.SH,杭萧钢构
2350,801280.SI,申万服务,000669.SZ,*ST金鸿
2351,801280.SI,申万服务,000557.SZ,西部创业
2352,801280.SI,申万服务,000034.SZ,神州数码
2353,801280.SI,申万服务,000011.SZ,深物业A
2354,801280.SI,申万服务,000001.SZ,平安银行
2355,801260.SI,申万消费,300761.SZ,立华股份
2356,801842.SI,中价股指数(申万),603798.SH,康普顿
2357,801843.SI,低价股指数(申万),000415.SZ,渤海租赁
2358,801843.SI,低价股指数(申万),000669.SZ,*ST金鸿
2359,801843.SI,低价股指数(申万),002052.SZ,ST同洲
2360,801843.SI,低价股指数(申万),002086.SZ,*ST东洋
2361,801843.SI,低价股指数(申万),002447.SZ,*ST晨鑫
2362,801843.SI,低价股指数(申万),600008.SH,首创环保
2363,801843.SI,低价股指数(申万),002638.SZ,*ST勤上
2364,801843.SI,低价股指数(申万),002656.SZ,ST摩登
2365,801843.SI,低价股指数(申万),600339.SH,中油工程
2366,850852.SI,电子零部件制造(申万),002547.SZ,春兴精工
2367,801003.SI,申万A股,002922.SZ,伊戈尔
2368,802600.SI,装备制造,002553.SZ,南方轴承
2369,850852.SI,电子零部件制造(申万),300131.SZ,英唐智控
2370,802600.SI,装备制造,300187.SZ,永清环保
2371,850852.SI,电子零部件制造(申万),002402.SZ,和而泰
2372,850852.SI,电子零部件制造(申万),002139.SZ,拓邦股份
2373,850852.SI,电子零部件制造(申万),002055.SZ,得润电子
2374,851243.SI,乳品(申万),002910.SZ,庄园牧场
2375,851244.SI,食品综合(申万),603517.SH,绝味食品
2376,851327.SI,其他服装(申万),002832.SZ,比音勒芬
2377,851435.SI,文娱用品(申万),002605.SZ,姚记科技
2378,852243.SI,营销服务(申万),300242.SZ,佳云科技
2379,801024.SI,采掘服务Ⅱ(申万),300157.SZ,恒泰艾普
2380,801024.SI,采掘服务Ⅱ(申万),600339.SH,中油工程
2381,801085.SI,电子制造Ⅱ(申万),601138.SH,工业富联
2382,801085.SI,电子制造Ⅱ(申万),002947.SZ,恒铭达
2383,801085.SI,电子制造Ⅱ(申万),603629.SH,利通电子
2384,801085.SI,电子制造Ⅱ(申万),002885.SZ,京泉华
2385,801085.SI,电子制造Ⅱ(申万),002236.SZ,大华股份
2386,801085.SI,电子制造Ⅱ(申万),600203.SH,福日电子
2387,801124.SI,食品加工(申万),002946.SZ,新乳业
2388,801124.SI,食品加工(申万),603536.SH,惠发食品
2389,801710.SI,建筑材料(申万),603616.SH,韩建河山
2390,801710.SI,建筑材料(申万),002457.SZ,青龙管业
2391,802600.SI,装备制造,601177.SH,杭齿前进
2392,801710.SI,建筑材料(申万),600668.SH,尖峰集团
2393,801003.SI,申万A股,002870.SZ,香山股份
2394,801710.SI,建筑材料(申万),002088.SZ,鲁阳节能
2395,801710.SI,建筑材料(申万),002066.SZ,瑞泰科技
2396,801710.SI,建筑材料(申万),600425.SH,青松建化
2397,801003.SI,申万A股,002869.SZ,金溢科技
2398,801711.SI,水泥制造Ⅱ(申万),600801.SH,华新水泥
2399,801711.SI,水泥制造Ⅱ(申万),600668.SH,尖峰集团
2400,801711.SI,水泥制造Ⅱ(申万),600449.SH,宁夏建材
2401,801280.SI,申万服务,601456.SH,国联证券
2402,801711.SI,水泥制造Ⅱ(申万),000401.SZ,冀东水泥
2403,801730.SI,电气设备(申万),300763.SZ,锦浪科技
2404,801730.SI,电气设备(申万),603618.SH,杭电股份
2405,801730.SI,电气设备(申万),603320.SH,迪贝电气
2406,801730.SI,电气设备(申万),605222.SH,起帆电缆
2407,801730.SI,电气设备(申万),300215.SZ,电科院
2408,801730.SI,电气设备(申万),300185.SZ,通裕重工
2409,801730.SI,电气设备(申万),300141.SZ,和顺电气
2410,801003.SI,申万A股,300446.SZ,*ST乐材
2411,801730.SI,电气设备(申万),002630.SZ,华西能源
2412,801260.SI,申万消费,002433.SZ,太安堂
2413,801730.SI,电气设备(申万),300018.SZ,中元股份
2414,801730.SI,电气设备(申万),300040.SZ,九洲集团
2415,801730.SI,电气设备(申万),000806.SZ,ST银河
2416,801280.SI,申万服务,001872.SZ,招商港口
2417,801734.SI,高低压设备(申万),605222.SH,起帆电缆
2418,801055.SI,工业金属(申万),601609.SH,金田铜业
2419,801270.SI,申万投资,601609.SH,金田铜业
2420,850154.SI,其他农产品加工(申万),300829.SZ,金丹科技
2421,850552.SI,铜(申万),601609.SH,金田铜业
2422,802600.SI,装备制造,002906.SZ,华阳集团
2423,802600.SI,装备制造,603041.SH,美思德
2424,802600.SI,装备制造,603906.SH,龙蟠科技
2425,802600.SI,装备制造,300756.SZ,金马游乐
2426,802600.SI,装备制造,603330.SH,上海天洋
2427,802600.SI,装备制造,002774.SZ,快意电梯
2428,802600.SI,装备制造,300581.SZ,晨曦航空
2429,802600.SI,装备制造,603360.SH,百傲化学
2430,802600.SI,装备制造,300580.SZ,贝斯特
2431,802600.SI,装备制造,603358.SH,华达科技
2432,802600.SI,装备制造,002861.SZ,瀛通通讯
2433,802600.SI,装备制造,603881.SH,数据港
2434,802600.SI,装备制造,300682.SZ,朗新科技
2435,802600.SI,装备制造,002857.SZ,三晖电气
2436,802600.SI,装备制造,603218.SH,日月股份
2437,802600.SI,装备制造,300567.SZ,精测电子
2438,802600.SI,装备制造,300686.SZ,智动力
2439,802600.SI,装备制造,300504.SZ,天邑股份
2440,802600.SI,装备制造,002837.SZ,英维克
2441,802600.SI,装备制造,603577.SH,汇金通
2442,802600.SI,装备制造,603990.SH,麦迪科技
2443,802600.SI,装备制造,300565.SZ,科信技术
2444,802600.SI,装备制造,300623.SZ,捷捷微电
2445,802600.SI,装备制造,002765.SZ,蓝黛科技
2446,802600.SI,装备制造,300548.SZ,博创科技
2447,802600.SI,装备制造,300541.SZ,先进数通
2448,802600.SI,装备制造,603968.SH,醋化股份
2449,802600.SI,装备制造,300458.SZ,全志科技
2450,802600.SI,装备制造,300550.SZ,和仁科技
2451,802600.SI,装备制造,603067.SH,振华股份
2452,802600.SI,装备制造,300561.SZ,汇金科技
2453,802600.SI,装备制造,603035.SH,常熟汽饰
2454,802600.SI,装备制造,300426.SZ,唐德影视
2455,802600.SI,装备制造,603016.SH,新宏泰
2456,802600.SI,装备制造,603598.SH,引力传媒
2457,802600.SI,装备制造,300586.SZ,美联新材
2458,802600.SI,装备制造,300503.SZ,昊志机电
2459,802600.SI,装备制造,300538.SZ,同益股份
2460,802600.SI,装备制造,300509.SZ,新美星
2461,802600.SI,装备制造,002825.SZ,纳尔股份
2462,802600.SI,装备制造,603299.SH,苏盐井神
2463,802600.SI,装备制造,603026.SH,石大胜华
2464,802600.SI,装备制造,603888.SH,新华网
2465,802600.SI,装备制造,300457.SZ,赢合科技
2466,802600.SI,装备制造,300525.SZ,博思软件
2467,801003.SI,申万A股,300716.SZ,国立科技
2468,801843.SI,低价股指数(申万),600186.SH,莲花健康
2469,851242.SI,调味发酵品(申万),600186.SH,莲花健康
2470,801843.SI,低价股指数(申万),600565.SH,迪马股份
2471,801843.SI,低价股指数(申万),600708.SH,光明地产
2472,801843.SI,低价股指数(申万),600715.SH,文投控股
2473,801843.SI,低价股指数(申万),600816.SH,ST安信
2474,801843.SI,低价股指数(申万),601212.SH,白银有色
2475,857335.SI,储能设备(申万),300116.SZ,保力新
2476,802600.SI,装备制造,300116.SZ,保力新
2477,801002.SI,申万中小,002971.SZ,和远气体
2478,801003.SI,申万A股,002971.SZ,和远气体
2479,801030.SI,化工(申万),002971.SZ,和远气体
2480,801034.SI,化学制品(申万),002971.SZ,和远气体
2481,801003.SI,申万A股,300818.SZ,耐普矿机
2482,801005.SI,申万创业,300818.SZ,耐普矿机
2483,801270.SI,申万投资,002971.SZ,和远气体
2484,801072.SI,通用机械(申万),300818.SZ,耐普矿机
2485,802600.SI,装备制造,002971.SZ,和远气体
2486,850339.SI,其他化学制品(申万),002971.SZ,和远气体
2487,801250.SI,申万制造,300818.SZ,耐普矿机
2488,801890.SI,机械设备(申万),300818.SZ,耐普矿机
2489,802600.SI,装备制造,300818.SZ,耐普矿机
2490,850713.SI,磨具磨料(申万),300818.SZ,耐普矿机
2491,801730.SI,电气设备(申万),600406.SH,国电南瑞
2492,801003.SI,申万A股,300461.SZ,田中精机
2493,801730.SI,电气设备(申万),000585.SZ,*ST东电
2494,801730.SI,电气设备(申万),002090.SZ,金智科技
2495,801790.SI,非银金融(申万),002945.SZ,华林证券
2496,801790.SI,非银金融(申万),002926.SZ,华西证券
2497,801790.SI,非银金融(申万),600864.SH,哈投股份
2498,801790.SI,非银金融(申万),000987.SZ,越秀金控
2499,801003.SI,申万A股,300519.SZ,新光药业
2500,801790.SI,非银金融(申万),000567.SZ,海德股份
2501,801752.SI,互联网传媒(申万),300459.SZ,金科文化
2502,801752.SI,互联网传媒(申万),300043.SZ,星辉娱乐
2503,801725.SI,园林工程Ⅱ(申万),002663.SZ,普邦股份
2504,801725.SI,园林工程Ⅱ(申万),002431.SZ,棕榈股份
2505,857242.SI,化学工程(申万),601117.SH,中国化学
2506,852225.SI,软件开发(申万),300379.SZ,东方通
2507,852225.SI,软件开发(申万),300352.SZ,北信源
2508,852225.SI,软件开发(申万),300311.SZ,任子行
2509,852225.SI,软件开发(申万),601519.SH,大智慧
2510,852225.SI,软件开发(申万),002439.SZ,启明星辰
2511,852225.SI,软件开发(申万),300074.SZ,华平股份
2512,852225.SI,软件开发(申万),300033.SZ,同花顺
2513,801003.SI,申万A股,002800.SZ,天顺股份
2514,852225.SI,软件开发(申万),600570.SH,恒生电子
2515,801260.SI,申万消费,002059.SZ,云南旅游
2516,801831.SI,高市净率指数(申万),002690.SZ,美亚光电
2517,801831.SI,高市净率指数(申万),601888.SH,中国中免
2518,801851.SI,亏损股指数(申万),600121.SH,郑州煤电
2519,801863.SI,新股指数(申万),601456.SH,国联证券
2520,851244.SI,食品综合(申万),002991.SZ,甘源食品
2521,851931.SI,证券Ⅲ(申万),601456.SH,国联证券
2522,857344.SI,线缆部件及其他(申万),605222.SH,起帆电缆
2523,801002.SI,申万中小,002991.SZ,甘源食品
2524,801003.SI,申万A股,002991.SZ,甘源食品
2525,801003.SI,申万A股,605222.SH,起帆电缆
2526,801851.SI,亏损股指数(申万),000835.SZ,*ST长动
2527,801851.SI,亏损股指数(申万),000711.SZ,京蓝科技
2528,801851.SI,亏损股指数(申万),000599.SZ,青岛双星
2529,801851.SI,亏损股指数(申万),000564.SZ,*ST大集
2530,801851.SI,亏损股指数(申万),000040.SZ,东旭蓝天
2531,802600.SI,装备制造,603658.SH,安图生物
2532,802600.SI,装备制造,300428.SZ,立中集团
2533,802600.SI,装备制造,002835.SZ,同为股份
2534,802600.SI,装备制造,300549.SZ,优德精密
2535,802600.SI,装备制造,300443.SZ,金雷股份
2536,802600.SI,装备制造,300499.SZ,高澜股份
2537,802600.SI,装备制造,603377.SH,东方时尚
2538,802600.SI,装备制造,300416.SZ,苏试试验
2539,802600.SI,装备制造,300527.SZ,中船应急
2540,802600.SI,装备制造,603339.SH,四方科技
2541,802600.SI,装备制造,300364.SZ,中文在线
2542,802600.SI,装备制造,603169.SH,兰石重装
2543,802600.SI,装备制造,603338.SH,浙江鼎力
2544,802600.SI,装备制造,300410.SZ,正业科技
2545,802600.SI,装备制造,300572.SZ,安车检测
2546,802600.SI,装备制造,603987.SH,康德莱
2547,802600.SI,装备制造,002823.SZ,凯中精密
2548,801003.SI,申万A股,600719.SH,大连热电
2549,802600.SI,装备制造,603997.SH,继峰股份
2550,802600.SI,装备制造,300395.SZ,菲利华
2551,802600.SI,装备制造,603015.SH,弘讯科技
2552,802600.SI,装备制造,603825.SH,华扬联众
2553,802600.SI,装备制造,601900.SH,南方传媒
2554,802600.SI,装备制造,300424.SZ,航新科技
2555,801003.SI,申万A股,002272.SZ,川润股份
2556,802600.SI,装备制造,300411.SZ,金盾股份
2557,802600.SI,装备制造,300523.SZ,辰安科技
2558,802600.SI,装备制造,300440.SZ,运达科技
2559,802600.SI,装备制造,603588.SH,高能环境
2560,802600.SI,装备制造,300484.SZ,蓝海华腾
2561,802600.SI,装备制造,300596.SZ,利安隆
2562,802600.SI,装备制造,603901.SH,永创智能
2563,802600.SI,装备制造,603309.SH,维力医疗
2564,802600.SI,装备制造,300489.SZ,中飞股份
2565,802600.SI,装备制造,603515.SH,欧普照明
2566,802600.SI,装备制造,300415.SZ,伊之密
2567,802600.SI,装备制造,002741.SZ,光华科技
2568,802600.SI,装备制造,603010.SH,万盛股份
2569,802600.SI,装备制造,601985.SH,中国核电
2570,802600.SI,装备制造,300421.SZ,力星股份
2571,802600.SI,装备制造,300469.SZ,信息发展
2572,802600.SI,装备制造,300460.SZ,惠伦晶体
2573,802600.SI,装备制造,300378.SZ,鼎捷软件
2574,801003.SI,申万A股,002086.SZ,*ST东洋
2575,802600.SI,装备制造,300478.SZ,杭州高新
2576,802600.SI,装备制造,002712.SZ,思美传媒
2577,802600.SI,装备制造,603667.SH,五洲新春
2578,802600.SI,装备制造,002733.SZ,雄韬股份
2579,802600.SI,装备制造,300425.SZ,中建环能
2580,802600.SI,装备制造,603012.SH,创力集团
2581,802600.SI,装备制造,002819.SZ,东方中科
2582,802600.SI,装备制造,300552.SZ,万集科技
2583,802600.SI,装备制造,300406.SZ,九强生物
2584,801280.SI,申万服务,002072.SZ,*ST凯瑞
2585,801280.SI,申万服务,600048.SH,保利地产
2586,801280.SI,申万服务,002063.SZ,远光软件
2587,801260.SI,申万消费,603880.SH,南卫股份
2588,801280.SI,申万服务,600029.SH,南方航空
2589,801003.SI,申万A股,300683.SZ,海特生物
2590,850372.SI,聚氨酯(申万),603026.SH,石大胜华
2591,850382.SI,氟化工及制冷剂(申万),603379.SH,三美股份
2592,850728.SI,楼宇设备(申万),002645.SZ,华宏科技
2593,801260.SI,申万消费,600530.SH,交大昂立
2594,850822.SI,印制电路板(申万),300657.SZ,弘信电子
2595,850832.SI,LED(申万),300752.SZ,隆利科技
2596,850833.SI,光学元件(申万),002456.SZ,欧菲光
2597,850833.SI,光学元件(申万),002189.SZ,中光学
2598,801002.SI,申万中小,002986.SZ,宇新股份
2599,850851.SI,电子系统组装(申万),002236.SZ,大华股份
2600,801003.SI,申万A股,002986.SZ,宇新股份
2601,801030.SI,化工(申万),002986.SZ,宇新股份
2602,801035.SI,石油化工(申万),002986.SZ,宇新股份
2603,801080.SI,电子(申万),002409.SZ,雅克科技
2604,801081.SI,半导体(申万),002409.SZ,雅克科技
2605,850852.SI,电子零部件制造(申万),002885.SZ,京泉华
2606,850852.SI,电子零部件制造(申万),300686.SZ,智动力
2607,801270.SI,申万投资,002986.SZ,宇新股份
2608,802600.SI,装备制造,002986.SZ,宇新股份
2609,801003.SI,申万A股,300670.SZ,大烨智能
2610,850311.SI,石油加工(申万),002986.SZ,宇新股份
2611,850813.SI,半导体材料(申万),002409.SZ,雅克科技
2612,850852.SI,电子零部件制造(申万),300256.SZ,星星科技
2613,801003.SI,申万A股,600892.SH,大晟文化
2614,850852.SI,电子零部件制造(申万),300207.SZ,欣旺达
2615,801270.SI,申万投资,600403.SH,ST大有
2616,802600.SI,装备制造,002927.SZ,泰永长征
2617,802600.SI,装备制造,300753.SZ,爱朋医疗
2618,802600.SI,装备制造,300745.SZ,欣锐科技
2619,802600.SI,装备制造,300724.SZ,捷佳伟创
2620,801003.SI,申万A股,600615.SH,*ST丰华
2621,802600.SI,装备制造,300721.SZ,怡达股份
2622,802600.SI,装备制造,603379.SH,三美股份
2623,802600.SI,装备制造,300731.SZ,科创新源
2624,802600.SI,装备制造,002917.SZ,金奥博
2625,802600.SI,装备制造,300742.SZ,越博动力
2626,802600.SI,装备制造,300674.SZ,宇信科技
2627,802600.SI,装备制造,300726.SZ,宏达电子
2628,802600.SI,装备制造,002913.SZ,奥士康
2629,802600.SI,装备制造,300719.SZ,安达维尔
2630,802600.SI,装备制造,002925.SZ,盈趣科技
2631,802600.SI,装备制造,300709.SZ,精研科技
2632,802600.SI,装备制造,600025.SH,华能水电
2633,802600.SI,装备制造,300689.SZ,澄天伟业
2634,802600.SI,装备制造,002929.SZ,润建股份
2635,802600.SI,装备制造,002921.SZ,联诚精密
2636,802600.SI,装备制造,002919.SZ,名臣健康
2637,802600.SI,装备制造,300672.SZ,国科微
2638,802600.SI,装备制造,002901.SZ,大博医疗
2639,802600.SI,装备制造,300706.SZ,阿石创
2640,802600.SI,装备制造,603289.SH,泰瑞机器
2641,802600.SI,装备制造,300680.SZ,隆盛科技
2642,802600.SI,装备制造,603933.SH,睿能科技
2643,801072.SI,通用机械(申万),300853.SZ,申昊科技
2644,801080.SI,电子(申万),300684.SZ,中石科技
2645,801085.SI,电子制造Ⅱ(申万),300684.SZ,中石科技
2646,801890.SI,机械设备(申万),300853.SZ,申昊科技
2647,802600.SI,装备制造,002827.SZ,高争民爆
2648,802600.SI,装备制造,300853.SZ,申昊科技
2649,850716.SI,其它通用机械(申万),300853.SZ,申昊科技
2650,802600.SI,装备制造,300514.SZ,友讯达
2651,802600.SI,装备制造,300666.SZ,江丰电子
2652,802600.SI,装备制造,300625.SZ,三雄极光
2653,802600.SI,装备制造,300736.SZ,百邦科技
2654,802600.SI,装备制造,002893.SZ,华通热力
2655,802600.SI,装备制造,300627.SZ,华测导航
2656,802600.SI,装备制造,300637.SZ,扬帆新材
2657,802600.SI,装备制造,002859.SZ,洁美科技
2658,802600.SI,装备制造,300613.SZ,富瀚微
2659,802600.SI,装备制造,300588.SZ,熙菱信息
2660,802600.SI,装备制造,300602.SZ,飞荣达
2661,802600.SI,装备制造,300610.SZ,晨化股份
2662,802600.SI,装备制造,300645.SZ,正元智慧
2663,802600.SI,装备制造,603679.SH,华体科技
2664,802600.SI,装备制造,603680.SH,今创集团
2665,802600.SI,装备制造,603826.SH,坤彩科技
2666,802600.SI,装备制造,300647.SZ,超频三
2667,802600.SI,装备制造,300659.SZ,中孚信息
2668,802600.SI,装备制造,300593.SZ,新雷能
2669,802600.SI,装备制造,603615.SH,茶花股份
2670,802600.SI,装备制造,603960.SH,克来机电
2671,801841.SI,高价股指数(申万),600745.SH,闻泰科技
2672,801841.SI,高价股指数(申万),601100.SH,恒立液压
2673,801841.SI,高价股指数(申万),603068.SH,博通集成
2674,801841.SI,高价股指数(申万),603882.SH,金域医学
2675,801250.SI,申万制造,603283.SH,赛腾股份
2676,801250.SI,申万制造,300689.SZ,澄天伟业
2677,801250.SI,申万制造,002929.SZ,润建股份
2678,801250.SI,申万制造,002903.SZ,宇环数控
2679,801250.SI,申万制造,300698.SZ,万马科技
2680,801250.SI,申万制造,300679.SZ,电连技术
2681,801250.SI,申万制造,300691.SZ,联合光电
2682,801250.SI,申万制造,603500.SH,祥和实业
2683,801250.SI,申万制造,603348.SH,文灿股份
2684,801250.SI,申万制造,603129.SH,春风动力
2685,801250.SI,申万制造,002881.SZ,美格智能
2686,801250.SI,申万制造,300681.SZ,英搏尔
2687,801250.SI,申万制造,002888.SZ,惠威科技
2688,801250.SI,申万制造,603289.SH,泰瑞机器
2689,801270.SI,申万投资,603379.SH,三美股份
2690,801270.SI,申万投资,300716.SZ,国立科技
2691,801270.SI,申万投资,603937.SH,丽岛新材
2692,801270.SI,申万投资,300767.SZ,震安科技
2693,802600.SI,装备制造,300412.SZ,迦南科技
2694,801270.SI,申万投资,002825.SZ,纳尔股份
2695,801270.SI,申万投资,300200.SZ,高盟新材
2696,801270.SI,申万投资,002457.SZ,青龙管业
2697,801270.SI,申万投资,002160.SZ,常铝股份
2698,801280.SI,申万服务,002542.SZ,中化岩土
2699,801280.SI,申万服务,300140.SZ,中环装备
2700,801250.SI,申万制造,603516.SH,淳中科技
2701,801280.SI,申万服务,601162.SH,天风证券
2702,801280.SI,申万服务,002259.SZ,*ST升达
2703,801280.SI,申万服务,002926.SZ,华西证券
2704,801280.SI,申万服务,002362.SZ,汉王科技
2705,801280.SI,申万服务,600193.SH,创兴资源
2706,801280.SI,申万服务,600502.SH,安徽建工
2707,801280.SI,申万服务,600333.SH,长春燃气
2708,801050.SI,有色金属(申万),002738.SZ,中矿资源
2709,801280.SI,申万服务,600846.SH,同济科技
2710,801280.SI,申万服务,600717.SH,天津港
2711,801280.SI,申万服务,600696.SH,岩石股份
2712,801760.SI,传媒(申万),600052.SH,浙江广厦
2713,801761.SI,文化传媒(申万),600052.SH,浙江广厦
2714,802600.SI,装备制造,600052.SH,浙江广厦
2715,852242.SI,影视动漫(申万),600052.SH,浙江广厦
2716,801005.SI,申万创业,300036.SZ,超图软件
2717,801005.SI,申万创业,300348.SZ,长亮科技
2718,801005.SI,申万创业,300370.SZ,ST安控
2719,801005.SI,申万创业,300389.SZ,艾比森
2720,801005.SI,申万创业,300052.SZ,中青宝
2721,801005.SI,申万创业,300330.SZ,华虹计通
2722,801005.SI,申万创业,300746.SZ,汉嘉设计
2723,801005.SI,申万创业,300301.SZ,长方集团
2724,801005.SI,申万创业,300268.SZ,佳沃股份
2725,801005.SI,申万创业,300261.SZ,雅本化学
2726,801005.SI,申万创业,300262.SZ,巴安水务
2727,801005.SI,申万创业,300241.SZ,瑞丰光电
2728,801005.SI,申万创业,300038.SZ,*ST数知
2729,801005.SI,申万创业,300243.SZ,瑞丰高材
2730,801005.SI,申万创业,300252.SZ,金信诺
2731,801005.SI,申万创业,300251.SZ,光线传媒
2732,801005.SI,申万创业,300117.SZ,嘉寓股份
2733,801005.SI,申万创业,300127.SZ,银河磁体
2734,801005.SI,申万创业,300095.SZ,华伍股份
2735,801005.SI,申万创业,300037.SZ,新宙邦
2736,801005.SI,申万创业,300056.SZ,中创环保
2737,801005.SI,申万创业,300057.SZ,万顺新材
2738,801005.SI,申万创业,300068.SZ,南都电源
2739,801005.SI,申万创业,300032.SZ,金龙机电
2740,801005.SI,申万创业,300015.SZ,爱尔眼科
2741,801005.SI,申万创业,300017.SZ,网宿科技
2742,801005.SI,申万创业,300033.SZ,同花顺
2743,801005.SI,申万创业,300023.SZ,*ST宝德
2744,801005.SI,申万创业,300014.SZ,亿纬锂能
2745,801005.SI,申万创业,300011.SZ,鼎汉技术
2746,801005.SI,申万创业,300006.SZ,莱美药业
2747,801005.SI,申万创业,300002.SZ,神州泰岳
2748,801005.SI,申万创业,300024.SZ,机器人
2749,802600.SI,装备制造,300750.SZ,宁德时代
2750,802600.SI,装备制造,002943.SZ,宇晶股份
2751,802600.SI,装备制造,300766.SZ,每日互动
2752,802600.SI,装备制造,300763.SZ,锦浪科技
2753,802600.SI,装备制造,300454.SZ,深信服
2754,802600.SI,装备制造,300747.SZ,锐科激光
2755,802600.SI,装备制造,300644.SZ,南京聚隆
2756,802600.SI,装备制造,300751.SZ,迈为股份
2757,802600.SI,装备制造,300752.SZ,隆利科技
2758,801260.SI,申万消费,300086.SZ,康芝药业
2759,801260.SI,申万消费,002566.SZ,益盛药业
2760,801260.SI,申万消费,002412.SZ,汉森制药
2761,801260.SI,申万消费,002393.SZ,力生制药
2762,801260.SI,申万消费,002385.SZ,大北农
2763,801833.SI,低市净率指数(申万),002586.SZ,*ST围海
2764,801833.SI,低市净率指数(申万),600023.SH,浙能电力
2765,801833.SI,低市净率指数(申万),600027.SH,华电国际
2766,801833.SI,低市净率指数(申万),600028.SH,中国石化
2767,801833.SI,低市净率指数(申万),600159.SH,大龙地产
2768,801833.SI,低市净率指数(申万),600335.SH,国机汽车
2769,801833.SI,低市净率指数(申万),600569.SH,安阳钢铁
2770,801833.SI,低市净率指数(申万),600582.SH,天地科技
2771,801833.SI,低市净率指数(申万),600697.SH,欧亚集团
2772,801833.SI,低市净率指数(申万),600777.SH,新潮能源
2773,801833.SI,低市净率指数(申万),600782.SH,新钢股份
2774,801833.SI,低市净率指数(申万),600808.SH,马钢股份
2775,801833.SI,低市净率指数(申万),601186.SH,中国铁建
2776,801833.SI,低市净率指数(申万),601188.SH,龙江交通
2777,801833.SI,低市净率指数(申万),601390.SH,中国中铁
2778,801833.SI,低市净率指数(申万),601577.SH,长沙银行
2779,801833.SI,低市净率指数(申万),601800.SH,中国交建
2780,801833.SI,低市净率指数(申万),601828.SH,美凯龙
2781,801833.SI,低市净率指数(申万),603323.SH,苏农银行
2782,801841.SI,高价股指数(申万),002410.SZ,广联达
2783,801841.SI,高价股指数(申万),300015.SZ,爱尔眼科
2784,801843.SI,低价股指数(申万),000558.SZ,莱茵体育
2785,801843.SI,低价股指数(申万),002195.SZ,二三四五
2786,801843.SI,低价股指数(申万),002523.SZ,天桥起重
2787,801843.SI,低价股指数(申万),002586.SZ,*ST围海
2788,801003.SI,申万A股,300793.SZ,佳禾智能
2789,801005.SI,申万创业,300793.SZ,佳禾智能
2790,801080.SI,电子(申万),300793.SZ,佳禾智能
2791,801085.SI,电子制造Ⅱ(申万),300793.SZ,佳禾智能
